University,Author Name,Author URL
ÖZYEĞİN ÜNİVERSİTESİ,Cengiz TEZEL,https://scholar.google.com/citations?view_op=medium_photo&user=kWuRSpEAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Ezgi Hamzacebi,https://scholar.google.com/citations?view_op=medium_photo&user=hcV-u24AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Eren Atsiz,https://scholar.google.com/citations?view_op=medium_photo&user=f0xIpQkAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Gözde Türkeli,https://scholar.google.com/citations?view_op=medium_photo&user=JrqbiDkAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Selen Özkan,https://scholar.google.com/citations?view_op=medium_photo&user=mx3DQyQAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Necla Nisa Soylu,https://scholar.google.com/citations?view_op=medium_photo&user=vERXYdcAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Levent Emre Özgüç,https://scholar.google.com/citations?view_op=medium_photo&user=5DkfPzsAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Sibel Oktar Thomas,https://scholar.google.com/citations?view_op=medium_photo&user=IDRxOToAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Özlem Özkal,https://scholar.google.com/citations?view_op=medium_photo&user=4K6scOsAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Cihan Eran,https://scholar.google.com/citations?view_op=medium_photo&user=GwIH0jMAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Yasemin Yıldırım,https://scholar.google.com/citations?view_op=medium_photo&user=WCPza2sAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Ozan Ekin Nural,https://scholar.google.com/citations?view_op=medium_photo&user=TxNfi84AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Gökhan Kayansalçik,https://scholar.google.com/citations?view_op=medium_photo&user=zi6d8n4AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Nergiz ÇETİN-KILIÇ,https://scholar.google.com/citations?view_op=medium_photo&user=q52UwIsAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Murat Somer,https://scholar.google.com/citations?view_op=medium_photo&user=6eBH2A0AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Amin Dorostanian,https://scholar.google.com/citations?view_op=medium_photo&user=p31vlK0AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Egem Atik,https://scholar.google.com/citations?view_op=medium_photo&user=XBxS4XAAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Müge Çetin,https://scholar.google.com/citations?view_op=medium_photo&user=vfs41G4AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Tugce Ersoy,https://scholar.google.com/citations?view_op=medium_photo&user=zf3TdTYAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Esma Nafiye Polat,https://scholar.google.com/citations?view_op=medium_photo&user=oNdu1pAAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Gönenç Can Altun,https://scholar.google.com/citations?view_op=medium_photo&user=ausjqI4AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,İsmail Can Yağmur,https://scholar.google.com/citations?view_op=medium_photo&user=TPw00lsAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Dr. Evrim Kerman,https://scholar.google.com/citations?view_op=medium_photo&user=dqxH3DwAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Mojibulrahman Jami,https://scholar.google.com/citations?view_op=medium_photo&user=WvjXO04AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Önder Uçar,https://scholar.google.com/citations?view_op=medium_photo&user=HTpLxGoAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Gokce Tomrukcu,https://scholar.google.com/citations?view_op=medium_photo&user=uOo1GPQAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Ahmad El Sayed,https://scholar.google.com/citations?view_op=medium_photo&user=iIB7TCYAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Alp Burak Pehlivan,https://scholar.google.com/citations?view_op=medium_photo&user=XJCgcAwAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Çağıl Süslü,https://scholar.google.com/citations?view_op=medium_photo&user=j6f2MFIAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Tutku Çıngıl,https://scholar.google.com/citations?view_op=medium_photo&user=SqKFx0sAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Cagri Ozmemis,https://scholar.google.com/citations?view_op=medium_photo&user=10yopAYAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Taha Varol,https://scholar.google.com/citations?view_op=medium_photo&user=VsS0uz8AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Cihan Erdoğanyılmaz,https://scholar.google.com/citations?view_op=medium_photo&user=ICV33PsAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Deniz Yilmaz,https://scholar.google.com/citations?view_op=medium_photo&user=wB-xfx0AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Nisan Kuzuluk,https://scholar.google.com/citations?view_op=medium_photo&user=UwleNnIAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,HANDE GÜR ORCAN,https://scholar.google.com/citations?view_op=medium_photo&user=DIDcf80AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Tugba Tok,https://scholar.google.com/citations?view_op=medium_photo&user=Pzf8qS0AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Gözde Türkeli,https://scholar.google.com/citations?view_op=medium_photo&user=pNLQShsAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Yagmur Selenay Selcuk,https://scholar.google.com/citations?view_op=medium_photo&user=-mVxUcMAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Onur Turgut,https://scholar.google.com/citations?view_op=medium_photo&user=QwIWihQAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Irmak Mutlu,https://scholar.google.com/citations?view_op=medium_photo&user=9p7VMC0AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Lamia Gülnur Kasap-Şimşek,https://scholar.google.com/citations?view_op=medium_photo&user=MHa_7mMAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Abdulrahman Dandashi,https://scholar.google.com/citations?view_op=medium_photo&user=GvYOpy8AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Melis Gizem Çığşar,https://scholar.google.com/citations?view_op=medium_photo&user=cMiXZgIAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Yigit Kaan Sayinbas,https://scholar.google.com/citations?view_op=medium_photo&user=s51dQCAAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Ali Leylekoglu,https://scholar.google.com/citations?view_op=medium_photo&user=IgVktdMAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Alptegin Albayraktaroglu,https://scholar.google.com/citations?view_op=medium_photo&user=LMHRDTEAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Utku Safak,https://scholar.google.com/citations?view_op=medium_photo&user=IrJg2yIAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Eren Balatkan,https://scholar.google.com/citations?view_op=medium_photo&user=9rBzJ74AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Elif Aktas,https://scholar.google.com/citations?view_op=medium_photo&user=_B2eErQAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Feray Coskun,https://scholar.google.com/citations?view_op=medium_photo&user=ujF7FSEAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Ali GÖKKURT,https://scholar.google.com/citations?view_op=medium_photo&user=POewt48AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Can Bora Sezer,https://scholar.google.com/citations?view_op=medium_photo&user=dPYRByQAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Gizem Efendioğlu,https://scholar.google.com/citations?view_op=medium_photo&user=b0nmh5YAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Shewit W. Tesfay,https://scholar.google.com/citations?view_op=medium_photo&user=VgeVHwcAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Furqan Tahir,https://scholar.google.com/citations?view_op=medium_photo&user=qMa6514AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Emin Kartci,https://scholar.google.com/citations?view_op=medium_photo&user=Ms7XtmEAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Uygar Kaya,https://scholar.google.com/citations?view_op=medium_photo&user=e8oF3YAAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Arseniy Samsonov,https://scholar.google.com/citations?view_op=medium_photo&user=yQDitAUAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Utku Ayaz Akkaş,https://scholar.google.com/citations?view_op=medium_photo&user=vECT-xEAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Emir Tarık Arıcı,https://scholar.google.com/citations?view_op=medium_photo&user=MOS5a30AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Recep Buğra Uludağ,https://scholar.google.com/citations?view_op=medium_photo&user=yJoHSpEAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Armagan Yuksekkaya,https://scholar.google.com/citations?view_op=medium_photo&user=ror72lsAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Ayse Ozlem Dal Koçoğlu,https://scholar.google.com/citations?view_op=medium_photo&user=Ka4r60UAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Hanne Say,https://scholar.google.com/citations?view_op=medium_photo&user=kDivMkwAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Batur Gezici,https://scholar.google.com/citations?view_op=medium_photo&user=D1geU4kAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Nurkan Fatih Altunel,https://scholar.google.com/citations?view_op=medium_photo&user=yZvZTw8AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Canan M. Ozsoy,https://scholar.google.com/citations?view_op=medium_photo&user=74V86cIAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Hakan Yanaz,https://scholar.google.com/citations?view_op=medium_photo&user=eeb-TUIAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Petek Şirin,https://scholar.google.com/citations?view_op=medium_photo&user=mz4jZGcAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Alp Tuğan,https://scholar.google.com/citations?view_op=medium_photo&user=8f9laAoAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Gülfer Meriç,https://scholar.google.com/citations?view_op=medium_photo&user=2F4YrJEAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Mostafa Almasraf,https://scholar.google.com/citations?view_op=medium_photo&user=wGKv3ioAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Zeynel Batuhan Organ,https://scholar.google.com/citations?view_op=medium_photo&user=ZD6i51wAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Deniz Imamoglu,https://scholar.google.com/citations?view_op=medium_photo&user=MBtbcyYAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Gevher Yesevi,https://scholar.google.com/citations?view_op=medium_photo&user=hTuKJDIAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Selim Sandal,https://scholar.google.com/citations?view_op=medium_photo&user=k5Aj3wYAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Seda Yücekurt Ünlü,https://scholar.google.com/citations?view_op=medium_photo&user=J8WhUe0AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Alev Özeroğlu,https://scholar.google.com/citations?view_op=medium_photo&user=pwuN9m8AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Alain P. ndigande,https://scholar.google.com/citations?view_op=medium_photo&user=yxe6aagAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Emrah Özturan,https://scholar.google.com/citations?view_op=medium_photo&user=mlsNDq0AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Şafak Topçu,https://scholar.google.com/citations?view_op=medium_photo&user=ilTpyhAAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Onur Ersoy,https://scholar.google.com/citations?view_op=medium_photo&user=4W4Lkj8AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Semra Tokay,https://scholar.google.com/citations?view_op=medium_photo&user=eiHhL4gAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Yağmur Yıldırımay,https://scholar.google.com/citations?view_op=medium_photo&user=AethKxgAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Mustafa Baris Camli,https://scholar.google.com/citations?view_op=medium_photo&user=9BFixm0AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Seçkin Özbilen,https://scholar.google.com/citations?view_op=medium_photo&user=kB5Fh-gAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Caner İlhan,https://scholar.google.com/citations?view_op=medium_photo&user=oCJ8iIgAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Mehmet Arda Eren,https://scholar.google.com/citations?view_op=medium_photo&user=vXwRcOwAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Saba Hajizadeh,https://scholar.google.com/citations?view_op=medium_photo&user=OWktWJ4AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,GÖKSU SARMAN,https://scholar.google.com/citations?view_op=medium_photo&user=dLl5VsAAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Ahmet Pehlivanoglu,https://scholar.google.com/citations?view_op=medium_photo&user=0JIBBEEAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Emre Kuru,https://scholar.google.com/citations?view_op=medium_photo&user=dWNN5sMAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Mehmet Berk Karasu,https://scholar.google.com/citations?view_op=medium_photo&user=1CVI3k0AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Mehmet Eren Ozgun,https://scholar.google.com/citations?view_op=medium_photo&user=ch_1NrkAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Ayse Bike Baykara,https://scholar.google.com/citations?view_op=medium_photo&user=7yzR348AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Furkan Sahin,https://scholar.google.com/citations?view_op=medium_photo&user=H2kZxKsAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Kaan Menekşedağ,https://scholar.google.com/citations?view_op=medium_photo&user=CZyBHVoAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Fatma Damak,https://scholar.google.com/citations?view_op=medium_photo&user=TZwn2VoAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Pınar Şengül Tığ,https://scholar.google.com/citations?view_op=medium_photo&user=UwCZltQAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Ezgi Cicek,https://scholar.google.com/citations?view_op=medium_photo&user=8nybKQcAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Dilara Nitelik Gelirli,https://scholar.google.com/citations?view_op=medium_photo&user=jQw5ty4AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,İlker YILDIRIM,https://scholar.google.com/citations?view_op=medium_photo&user=8BKm63oAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,M. Uluc Sahin,https://scholar.google.com/citations?view_op=medium_photo&user=b4I7resAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Gurkan Maruf Mihci,https://scholar.google.com/citations?view_op=medium_photo&user=PrlomIMAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Ilkay Ozturk,https://scholar.google.com/citations?view_op=medium_photo&user=lEaSLbAAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Olcay Yildizgordu,https://scholar.google.com/citations?view_op=medium_photo&user=LDoifFMAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Hülya Yavaş,https://scholar.google.com/citations?view_op=medium_photo&user=vSxUljgAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Zeynep Ozbilgin,https://scholar.google.com/citations?view_op=medium_photo&user=FoQiq9sAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,"Ekin Deniz İlhan, Ph.D.",https://scholar.google.com/citations?view_op=medium_photo&user=EQy-QeIAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Fatih Ilgın,https://scholar.google.com/citations?view_op=medium_photo&user=hlif33sAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Batuhan Özcan,https://scholar.google.com/citations?view_op=medium_photo&user=LDL5744AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Abdullah Enes Doruk,https://scholar.google.com/citations?view_op=medium_photo&user=jcAX8bwAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Abdulrahim Umar Darma,https://scholar.google.com/citations?view_op=medium_photo&user=Cpb0kcUAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Burak Ozkaynak,https://scholar.google.com/citations?view_op=medium_photo&user=6C74akoAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Can Müezinoglu,https://scholar.google.com/citations?view_op=medium_photo&user=SecikdoAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Eren Tekeler,https://scholar.google.com/citations?view_op=medium_photo&user=dAk9TRsAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Murat Narci,https://scholar.google.com/citations?view_op=medium_photo&user=Z4GxvgMAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Fadime Tasci,https://scholar.google.com/citations?view_op=medium_photo&user=rUXiFHkAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,İbrahim Öztürk,https://scholar.google.com/citations?view_op=medium_photo&user=_h_jYz0AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Nilufer Ugur Dalay,https://scholar.google.com/citations?view_op=medium_photo&user=ArnXwMYAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Hande Tunc,https://scholar.google.com/citations?view_op=medium_photo&user=9D0b26wAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Tilbe Baspinar,https://scholar.google.com/citations?view_op=medium_photo&user=5CjV32cAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Ege Ceyhan,https://scholar.google.com/citations?view_op=medium_photo&user=QApP1FMAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Nima Heidari,https://scholar.google.com/citations?view_op=medium_photo&user=1DzF1hAAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Tolga Altınoluk,https://scholar.google.com/citations?view_op=medium_photo&user=KrnzeSAAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Zeliha İnci Asal,https://scholar.google.com/citations?view_op=medium_photo&user=9JjLVBcAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Omid Arfaie,https://scholar.google.com/citations?view_op=medium_photo&user=Bt_tJ5wAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Barış Baysal,https://scholar.google.com/citations?view_op=medium_photo&user=Y_2rdd4AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Ahmad Houraniah,https://scholar.google.com/citations?view_op=medium_photo&user=PYfvZrgAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Shima Shamekhi,https://scholar.google.com/citations?view_op=medium_photo&user=H0aW0AsAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Mert Erkol,https://scholar.google.com/citations?view_op=medium_photo&user=eyHqKFUAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Sinem Kol,https://scholar.google.com/citations?view_op=medium_photo&user=y0EnDbMAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Errikos Melissinos,https://scholar.google.com/citations?view_op=medium_photo&user=cHVOUQMAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Onat Gürcanok,https://scholar.google.com/citations?view_op=medium_photo&user=tVJOJHQAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Tolga Aydın,https://scholar.google.com/citations?view_op=medium_photo&user=Dn3r7UEAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Berk Adali,https://scholar.google.com/citations?view_op=medium_photo&user=SDOuqxwAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Fatih Boyar,https://scholar.google.com/citations?view_op=medium_photo&user=hoHJvDAAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Cemre Çınar,https://scholar.google.com/citations?view_op=medium_photo&user=Lyxn2CYAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Elias Sarantopoulos,https://scholar.google.com/citations?view_op=medium_photo&user=b0-qZ3wAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Cansu Günaydın Donduran,https://scholar.google.com/citations?view_op=medium_photo&user=jmltA_0AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Emre Kaynar,https://scholar.google.com/citations?view_op=medium_photo&user=q4kyFAsAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Elshan Sarkarfarshi,https://scholar.google.com/citations?view_op=medium_photo&user=5YZcF-oAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Cem Yarkin Yildiz,https://scholar.google.com/citations?view_op=medium_photo&user=0QH494MAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Hande Karabulut,https://scholar.google.com/citations?view_op=medium_photo&user=qN-qQw4AAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Bedirhan Celebi,https://scholar.google.com/citations?view_op=medium_photo&user=nsmgKkgAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,İpek Motorcu,https://scholar.google.com/citations?view_op=medium_photo&user=GO5ufTQAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Demirhan Sevim,https://scholar.google.com/citations?view_op=medium_photo&user=Z3q5rccAAAAJ
ÖZYEĞİN ÜNİVERSİTESİ,Selim Sarfati,https://scholar.google.com/citations?view_op=medium_photo&user=S5IgBLgAAAAJ
